fiscal_year,state,commodity,raw_line,source_file
2016,Karnataka,Unassigned Mineral,0 0 0 0 1808 9593 2674 16044   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Unassigned Mineral,"3 14 0 0 90 390 26 79   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Unassigned Mineral,427366 2919075 350061 2435965 2892099 23037548 2161463 18784156   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Unassigned Mineral,32171 0 29429 0 267251 0 179036 0   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,236439 0 210360 0 2536580 0 2378912 0   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,98807 0 96065 0 1103992 0 947400 0   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Unassigned Mineral,998 33018 1014 33840 8576 287299 5903 198641   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,6285 332346 5885 234234 70089 2966017 57551 2480829   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,6454 300710 5456 229234 63984 3006547 44150 2609939   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,427 0 365 0 4153 0 3999 0   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,48729 0 64798 0 530754 0 443279 0   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,1 3582 1 2554 13 35871 11 30615   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,146 384384 100 258498 1310 3178752 1430 3572107   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,1 3582 1 2554 13 35871 11 30615   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,146 384384 100 258498 1310 3178752 1430 3572107   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,0 0 0 0 0 0 0 0   >kj[kaM ¼2½   Jharkhand (2),10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Iron Ore,35 21391 22 14761 494 283711 916 504259   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Iron Ore,2719 5169503 2301 4071680 24592 48868377 29388 85391078   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,1660 1301596 1725 1188372 19076 16091729 19237 23649275   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,2508 2700990 2397 2681190 25020 36802912 20205 55165630   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Iron Ore,173 76852 261 159021 2464 1424601 4193 2464797   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Iron Ore,"113 105150 265 260868 1423 1552105 2143 2601529   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Iron Ore,9289 10866316 8814 10195558 79921 112540508 52022 103636933   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,91 163058 99 192063 1141 1482031 1180 3201253   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Iron Ore,23 16689 19 13595 313 227958 637 425241   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Iron Ore,1003 2154514 807 1649302 9233 23430131 10617 35702422   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,530 493555 501 428966 6193 6281350 6904 9470862   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,760 1143642 711 986166 7983 16683294 6799 22759146   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Iron Ore,44 17065 31 9586 265 181721 654 794722   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Iron Ore,"15 31923 36 60255 202 373008 407 626507   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Iron Ore,3413 5361716 3210 4691377 29205 53946188 21152 57013083   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,2 1219 13 4611 107 39917 124 82779   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Iron Ore,12 4702 3 1166 181 55753 279 79018   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Iron Ore,1716 3014989 1494 2422378 15359 25438246 18771 49688656   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Iron Ore,1130 808041 1224 759406 12883 9810379 12333 14178413   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Iron Ore,1748 1557348 1686 1695024 17037 20119618 13406 32406484   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Iron Ore,129 59787 230 149435 2199 1242880 3539 1670075   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Iron Ore,"98 73227 229 200613 1221 1179097 1736 1975022   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Iron Ore,5876 5504600 5604 5504181 50657 58492161 30831 46548984   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,0 0 0 0 2 339 17 13851   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Odisha,Iron Ore,0 0 0 0 59 102159 39 74866   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,89 161839 86 187452 1032 1441775 1039 3104623   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,1023119 0 871993 0 10453037 0 9362659 0   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,27840 994152 20665 648872 261858 7885168 197668 5640013   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Iron Ore,128092 5047877 90368 2544573 1473812 34943111 1489374 31572181   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Iron Ore,13411 22971 16063 23140 185833 288176 253746 516842   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Gujarat,Iron Ore,6236 2190 9448 3313 38223 15687 15564 10179   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Unassigned Mineral,79 485 82 533 508 3274 4448 20508   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Unassigned Mineral,16605 36411 3734 8601 145624 396853 206700 933894   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,124701 460220 64264 235644 763984 3428742 877994 5219983   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Unassigned Mineral,"61082 277065 59457 254362 614481 3102154 670238 5150230   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Unassigned Mineral,40594 174524 33358 141729 388627 1603445 326106 1765655   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,170 472 116 365 3457 10350 7910 23501   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Karnataka,Unassigned Mineral,14 492 11 360 122 4039 139 5103   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,45683 1554090 40238 1322905 426321 15208326 327508 11941925   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Unassigned Mineral,797 498 1651 944 13541 8214 24685 18528   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Unassigned Mineral,0 0 0 0 150 332 930 2065   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,3608 3005 3800 2831 66293 50804 79264 67263   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,88674 300168 53628 196150 1407429 3224446 1527951 3691808   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Unassigned Mineral,0 0 0 0 0 0 0 0   vkU/kz izns'k ¼3½   Andhra Pradesh (3),10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,4006 71112 4153 75693 36070 621441 36107 613504   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Unassigned Mineral,15 5 20 6 253 76 244 79   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Unassigned Mineral,"897 5029 0 0 2333 13012 2946 13761   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Limestone,5094 49849 4375 36544 55583 513370 68275 645124   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Odisha,Limestone,1580 5513 1187 11240 14767 92701 11999 73218   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Limestone,194 335 160 276 751 1342 725 993   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Limestone,951 8356 858 5690 10693 78486 10395 81663   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Limestone,0 0 0 0 0 0 0 0   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Limestone,0 0 0 0 0 0 0 0   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Limestone,1485 907 3025 1859 36270 20636 41424 22733   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Limestone,0 0 0 0 0 0 0 0   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Odisha,Limestone,369 231 388 243 7783 4864 2082 1301   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Limestone,20912 1798 17897 3007 90275 38777 72956 57962   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Odisha,Limestone,0 0 0 0 0 0 0 0   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Limestone,0 0 0 0 0 0 0 0   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Limestone,0 0 0 0 0 0 4400 3520   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Limestone,"511 2479 190 784 2901 14029 1855 8665   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Limestone,4585 43640 2160 18366 42914 341195 33801 250026   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Limestone,"1415 3702 815 1827 9019 20964 6472 17948   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Limestone,1432 9388 1485 9543 13393 90675 18311 118875   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Limestone,3322 629628 2859 528181 33084 6174113 34676 6145183   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Limestone,2769 641111 2646 597065 27553 6662045 23588 5095514   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Gujarat,Unassigned Mineral,2251 386524 2258 383995 25169 4166949 26010 4041937   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Jharkhand,Unassigned Mineral,109 45000 72 39020 1076 498054 792 355281   >kj[kaM   Jharkhand,10252016172810MSMP_March2016.pdf
2016,Karnataka,Unassigned Mineral,2623 402115 2197 327818 27056 4314555 24008 3782551   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Madhya Pradesh,Unassigned Mineral,3284 548934 2882 485201 37870 6356868 39530 7024166   e/; izns'k   Madhya Pradesh,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Unassigned Mineral,"1121 184999 1206 195832 13034 2253611 12085 2338475   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Odisha,Unassigned Mineral,489 158493 406 141349 4501 1324352 3409 1189212   v®Mh'kk   Odisha,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,6440 1279425 6087 1217339 66706 13314687 61844 12515775   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Unassigned Mineral,2261 552851 2080 485438 22715 5492331 22227 5989520   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Karnataka,Unassigned Mineral,200 188 50 40 1221 1222 200 240   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Unassigned Mineral,0 0 0 0 0 0 30 30   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Karnataka,Unassigned Mineral,554 2639 538 2338 8161 38576 9129 40910   dukZVd   Karnataka,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Unassigned Mineral,19916 58463 18340 54026 203607 590672 225694 637938   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Gujarat,Unassigned Mineral,285873 34803 238161 29437 2389706 319146 2177449 257030   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Unassigned Mineral,0 0 0 0 0 0 2039 568   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Chhattisgarh,Unassigned Mineral,8651 1879 3771 820 25852 6068 6383 1671   NRrhlx<   Chhattisgarh,10252016172810MSMP_March2016.pdf
2016,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,403 903 416 932 3103 6938 207 456   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Gujarat,Unassigned Mineral,9653 0 11337 0 101743 0 90096 0   xqtjkr   Gujarat,10252016172810MSMP_March2016.pdf
2016,Maharashtra,Unassigned Mineral,"5685 0 5348 0 56670 0 57691 0   egkjk""Vª   Maharashtra",10252016172810MSMP_March2016.pdf
2016,Andhra Pradesh,Unassigned Mineral,400 120 400 120 21900 7985 15491 6246   vkU/kz izns'k   Andhra Pradesh,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,102 101 151 151 378 370 1623 1251   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2016,Tamil Nadu,Unassigned Mineral,273 612 215 482 989 2218 2222 4982   rfeyukMq   Tamil Nadu,10252016172810MSMP_March2016.pdf
2016,Rajasthan,Unassigned Mineral,12494 9558 13577 11289 175348 150364 186524 162113   jktLFkku   Rajasthan,10252016172810MSMP_March2016.pdf
2017,Madhya Pradesh,Limestone,"2016-17, among major states, Tamil Nadu accounted for 233 mines, Madhya Pradesh 198 ,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Tamil Nadu,Limestone,"2016-17, among major states, Tamil Nadu accounted for 233 mines, Madhya Pradesh 198 ,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Andhra Pradesh,Limestone,"Gujarat 194, Karnataka 141, Odisha 128,  Andhra Pradesh 123, Chhattisgarh 104, Goa 85,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Chhattisgarh,Limestone,"Gujarat 194, Karnataka 141, Odisha 128,  Andhra Pradesh 123, Chhattisgarh 104, Goa 85,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Karnataka,Limestone,"Gujarat 194, Karnataka 141, Odisha 128,  Andhra Pradesh 123, Chhattisgarh 104, Goa 85,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Odisha,Limestone,"Gujarat 194, Karnataka 141, Odisha 128,  Andhra Pradesh 123, Chhattisgarh 104, Goa 85,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Gujarat,Limestone,"Gujarat 194, Karnataka 141, Odisha 128,  Andhra Pradesh 123, Chhattisgarh 104, Goa 85,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Rajasthan,Limestone,"Rajasthan 83, Maharashtra 72 and Jharkhand 56 mines.",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Jharkhand,Limestone,"Rajasthan 83, Maharashtra 72 and Jharkhand 56 mines.",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Maharashtra,Limestone,"Rajasthan 83, Maharashtra 72 and Jharkhand 56 mines.",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Rajasthan,Limestone,"of importance by Odisha ` 28602 crore or 1 2%, Rajasthan ` 26252 crore or 1 1%,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Odisha,Limestone,"of importance by Odisha ` 28602 crore or 1 2%, Rajasthan ` 26252 crore or 1 1%,",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Madhya Pradesh,Limestone,"Chhattisgarh ` 22743 crore or 9.6%, Jharkhand ` 21373 crore or 9%, Madhya Pradesh `",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Chhattisgarh,Limestone,"Chhattisgarh ` 22743 crore or 9.6%, Jharkhand ` 21373 crore or 9%, Madhya Pradesh `",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Jharkhand,Limestone,"Chhattisgarh ` 22743 crore or 9.6%, Jharkhand ` 21373 crore or 9%, Madhya Pradesh `",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Gujarat,Limestone,"14969 crore or 6.3%, Telangana ` 12894 crore or 5.4%, Gujarat ` 11921 crore or 5%, Assam",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Tamil Nadu,Limestone,"` 10303 crore or 4. 3%, West Bengal ` 8224 crore or 3.5%, Tamil Nadu ` 7606 crore or",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Maharashtra,Limestone,"3.2%, Maharashtra ` 7314 crore or 3.1%. These states/region accounted for about 94% of the",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Odisha,Iron Ore,registered a decrease of 12% as compared to the previous year. Odisha with 48% contribution,11302017125132MSMP_MARCH 17_final_release.pdf
2017,Gujarat,Iron Ore,"was the leading producer of bauxite followed by Gujarat ( 24%), Jharkhand (9%),",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Jharkhand,Iron Ore,"was the leading producer of bauxite followed by Gujarat ( 24%), Jharkhand (9%),",11302017125132MSMP_MARCH 17_final_release.pdf
2017,Chhattisgarh,Iron Ore,Chhattisgarh and Maharashtra ( 8% each)  and the remaining 3% of production was,11302017125132MSMP_MARCH 17_final_release.pdf
2017,Maharashtra,Iron Ore,Chhattisgarh and Maharashtra ( 8% each)  and the remaining 3% of production was,11302017125132MSMP_MARCH 17_final_release.pdf
2017,Karnataka,Iron Ore,reported from Karnataka and Maharashtra. There were 2 5 reporting mines in both the  years.,11302017125132MSMP_MARCH 17_final_release.pdf
2017,Maharashtra,Iron Ore,reported from Karnataka and Maharashtra. There were 2 5 reporting mines in both the  years.,11302017125132MSMP_MARCH 17_final_release.pdf
