fiscal_year,commodity,state,cumulative_qty_mt,cumulative_val_inr_crores,source_file
2024,Limestone,Chhattisgarh,14030014.0,12997301.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,5959953.0,5676140.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Jharkhand,20920.0,15398.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Karnataka,7802459.0,8196339.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,19333851.0,17822547.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,4579916.0,4009931.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Odisha,3088356.0,2636685.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,38717348.0,38209646.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Chhattisgarh,206772.0,184895.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Jharkhand,191163.0,156483.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,164731.0,146029.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,69258.0,63620.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Odisha,233816.0,218981.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,11315.0,12313.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,7914.0,10197.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,23612.0,21519.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Andhra Pradesh,722.0,710.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,926.0,923.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Jharkhand,5.0,10.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,234.0,264.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,2199.0,2340.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,1016.0,1109.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Andhra Pradesh,250.0,236.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,4951.0,4850.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,4421.0,5074.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,294.0,324.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Andhra Pradesh,137.0,96468.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Chhattisgarh,42488.0,170847431.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Jharkhand,23091.0,48359178.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Karnataka,39822.0,115242083.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Madhya Pradesh,4365.0,2475699.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Maharashtra,6109.0,20708375.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Odisha,141032.0,468696670.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Rajasthan,1321.0,6270497.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Odisha,397.0,1192183.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Rajasthan,1311.0,6248565.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Chhattisgarh,2966.0,19327392.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Jharkhand,2293.0,4031609.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Odisha,37522.0,166673951.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Andhra Pradesh,56.0,31258.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Chhattisgarh,27250.0,99818655.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Jharkhand,17342.0,35830534.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Karnataka,28510.0,75187254.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Madhya Pradesh,3555.0,1996022.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Maharashtra,4027.0,9363327.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Odisha,101444.0,293791892.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Rajasthan,3.0,2020.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Andhra Pradesh,81.0,65210.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Chhattisgarh,12272.0,51701384.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Jharkhand,3456.0,8497035.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Karnataka,11312.0,40054829.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Madhya Pradesh,810.0,479677.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Maharashtra,2082.0,11345048.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Odisha,1669.0,7038644.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Iron Ore,Rajasthan,7.0,19912.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Andhra Pradesh,52869.0,12014486.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Chhattisgarh,44777.0,12991979.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,22831.0,5491521.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Jharkhand,3.0,952.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Karnataka,38942.0,8129116.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,50597.0,17277819.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,16656.0,3999480.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Odisha,6551.0,2533383.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,93964.0,26132454.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,24434.0,7642107.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Karnataka,8195.0,65923.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,1.0,5.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,62123.0,363065.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,875308.0,184289.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Tamil Nadu,586360.0,132473.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Chhattisgarh,17260.0,5322.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,444985.0,483255.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,1533465.0,11871363.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,327.0,442.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,32070.0,17360.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,1437.0,3757.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Gujarat,146401.0,0.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,46283.0,0.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Odisha,228518.0,0.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Andhra Pradesh,2303.0,1610.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,110793.0,151761.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Andhra Pradesh,2.0,4.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Chhattisgarh,4029.0,3174.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Karnataka,2405.0,2641.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Madhya Pradesh,126.0,621.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Maharashtra,164.0,850.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Odisha,8784.0,8710.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Limestone,Rajasthan,2.0,2.0,172484840966cf1919503a4MSMP_Mar__2024.pdf
2025,Limestone,Andhra Pradesh,212.0,173.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,106.0,66.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,8248.0,12.3,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,5.6,5.4,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,15260189.0,15523930.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,207240531.0,201812546.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,8541312.0,7528881.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,51050095.0,58098891.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Karnataka,182481644.0,162607153.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,40617330.0,38976761.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,63951006.0,55338091.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,647851901.0,650621350.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,238688737.0,219409835.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,8253106.0,9294704.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,2807591.0,2059271.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,194183752.0,187616891.4,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,2360888.0,1691510.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,51048692.0,58077869.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Karnataka,174390641.0,154225078.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,20768952.0,19021384.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,58979414.0,50280136.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,644288110.0,646975424.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,198435695.0,177988811.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,12452598.0,13464659.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,13056779.0,14195655.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,6180424.0,5837371.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,1403.0,21022.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Karnataka,8091003.0,8382075.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,19848378.0,19955377.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,4971592.0,5057955.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,3563791.0,3645926.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,40253042.0,41421024.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,204919.0,207255.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,206190.0,191158.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,167573.0,159228.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,70723.0,69282.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,269688.0,239402.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,13304.0,11326.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,7834.0,10015.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,24156.0,21580.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,717.14,688.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,1024.95,897.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,38.58,5.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,291.71,234.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,1748.69,2154.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,1002.77,981.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,283.809,250.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,5135.413,4950.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,3428.55,4421.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,263.148,294.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Andhra Pradesh,125.0,93272.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Chhattisgarh,46042.515,186363948.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Jharkhand,22897.0,54829400.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Karnataka,40995.0,141753770.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Madhya Pradesh,6047.0,3799034.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Maharashtra,10727.0,40509725.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Odisha,148959.0,576616741.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Rajasthan,27.0,7304611.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Madhya Pradesh,3.901,19895.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Odisha,1122.0,558.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Rajasthan,0.9936,7273485.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Chhattisgarh,5890.91209,38754921.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Jharkhand,33.07119,3794022.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Odisha,38510.9064,171670453.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Andhra Pradesh,40.886,22252.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Chhattisgarh,30478.4536,113731096.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Jharkhand,17904.0738,42065098.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Karnataka,29242.0507,99289831.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Madhya Pradesh,5498.77826,3381853.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Maharashtra,9034.69947,31173629.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Odisha,110094.508,403789738.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Rajasthan,5.672,5074.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Andhra Pradesh,84.3174,71020.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Chhattisgarh,9673.14932,33877931.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Jharkhand,59.39809,8970280.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Karnataka,11753.4273,42463939.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Madhya Pradesh,4.37402,397286.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Maharashtra,1692.5736,9336096.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Odisha,22.56,33992.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Iron Ore,Rajasthan,10.24904,26052.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,60724.8536,13463935.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,49278.5347,14188729.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,23311.7182,5617138.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Jharkhand,2.86081,998.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Karnataka,40831.6262,8333519.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,62308.3515,19612594.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,19330.6407,5043436.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,7923.0,3500525.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,103113.439,30012790.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,26776.5505,8671706.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Karnataka,6816.0,45917.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,61.0,452696.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,2.0,20233.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,4.26,117350.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Chhattisgarh,20994.44,6505.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Madhya Pradesh,236964.0,327680.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,1320818.58,11108422.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,9353.01,13810.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,58047.0,33390.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,771.0,2307.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Gujarat,135697.0,0.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Maharashtra,50577.29,0.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Odisha,257338.0,0.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Andhra Pradesh,1127.0,724.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Tamil Nadu,2.0,7.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
2025,Limestone,Rajasthan,637.0,156133.0,1748864652683d8e8cdc8f1MSMP_MARCH25FINAL.pdf
